subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
3,interference,interference,1,20,1,20130709T100140,1.97E+01,1.20E+00,12,1,3.43,4.11,42,1,42,4  19  19,96,1.09E+01
3,interference,interference,1,21,1,20130709T100140,2.17E+01,1.20E+00,13,1,2.51,3.51,39,1,39,21  10   8,97,1.03E+01
3,interference,interference,1,22,1,20130709T100140,2.37E+01,1.20E+00,14,0,3.56,4.4,50,1,40,4  11  25,101,1.12E+01
3,interference,interference,1,23,1,20130709T100140,2.17E+01,1.20E+00,13,0,3.42,4.21,49,1,51,22  16  13,97,1.11E+01
3,interference,interference,1,24,1,20130709T100140,1.97E+01,1.20E+00,12,1,3.67,4.4,42,1,42,19  19   4,100,1.13E+01
3,interference,interference,1,25,1,20130709T100140,2.17E+01,1.20E+00,13,0,4.4,5.1,36,1,35,8   4  23,98,1.18E+01
3,interference,interference,1,26,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.8,2.51,44,1,44,11  19  14,102,9.33E+00
3,interference,interference,1,27,1,20130709T100140,2.17E+01,1.20E+00,13,0,4.06,4.8,50,1,40,14  23   3,95,1.18E+01
3,interference,interference,1,28,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.89,2.62,41,1,41,18  21   2,93,9.55E+00
3,interference,interference,1,29,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.68,2.72,34,1,34,23   1  10,86,9.47E+00
3,interference,interference,1,30,1,20130709T100140,2.37E+01,1.20E+00,14,0,3.29,3.91,55,1,57,9  23  25,97,1.08E+01
3,interference,interference,1,31,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.96,2.62,63,1,63,23  20  20,98,9.47E+00
3,interference,interference,1,32,1,20130709T100140,2.37E+01,1.20E+00,14,0,2.8,3.81,61,1,51,23  21   7,101,1.08E+01
3,interference,interference,1,33,1,20130709T100140,2.17E+01,1.20E+00,13,0,2.97,3.81,46,1,36,21   6   9,97,1.07E+01
3,interference,interference,1,34,1,20130709T100140,1.97E+01,1.20E+00,12,0,1.92,2.92,39,1,38,21  14   3,97,9.92E+00
3,interference,interference,1,35,1,20130709T100140,1.78E+01,1.20E+00,11,0,3.43,4.31,43,1,44,17  19   8,99,1.13E+01
3,interference,interference,1,36,1,20130709T100140,1.58E+01,1.20E+00,10,1,1.51,2.32,35,1,35,14  15   6,95,9.33E+00
3,interference,interference,1,37,1,20130709T100140,1.78E+01,1.20E+00,11,1,3.79,4.6,37,1,37,1  17  19,98,1.14E+01
3,interference,interference,1,38,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.83,2.62,48,1,48,18  20  10,95,9.43E+00
3,interference,interference,1,39,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.72,2.51,31,1,31,7   2  22,99,9.11E+00
3,interference,interference,1,40,1,20130709T100140,2.37E+01,1.20E+00,14,1,3.15,4.01,37,1,37,8   4  25,100,1.07E+01
3,interference,interference,1,41,1,20130709T100140,2.58E+01,1.20E+00,15,1,2.4,3.21,43,1,43,5  13  25,91,1.00E+01
3,interference,interference,1,42,1,20130709T100140,2.79E+01,1.20E+00,16,0,8.13,8.86,75,1,79,26  27  26,65,1.59E+01
4,interference,interference,4,1,1,20130709T143706,3,1.20E+00,1,1,6.72,7.11,7,1,7,1  3  3,101,1.37E+01
4,interference,interference,4,2,1,20130709T143706,3,1.20E+00,1,1,6.63,6.99,9,1,9,3  4  2,95,1.37E+01
4,interference,interference,4,3,1,20130709T143706,3,1.20E+00,1,1,1.91,2.32,7,1,7,3  3  1,99,8.94E+00
4,interference,interference,4,4,1,20130709T143706,2.30E+00,1.20E+00,2,1,2.44,2.92,5,1,5,1  2  2,97,9.35E+00
4,interference,interference,4,5,1,20130709T143706,3.74E+00,1.20E+00,3,1,1.66,2.72,10,1,10,4  3  3,99,9.44E+00
4,interference,interference,4,6,1,20130709T143706,5.28E+00,1.20E+00,4,1,1.91,2.62,11,1,11,5  3  3,90,9.37E+00
4,interference,interference,4,7,1,20130709T143706,6.90E+00,1.20E+00,5,1,1.84,2.62,19,1,19,6  6  7,97,9.36E+00
4,interference,interference,4,8,1,20130709T143706,8.59E+00,1.20E+00,6,1,8.06,8.68,18,1,18,2  8  8,92,1.51E+01
4,interference,interference,4,9,1,20130709T143706,1.03E+01,1.20E+00,7,1,2.28,3.01,18,1,18,10   7   1,101,9.66E+00
4,interference,interference,4,10,1,20130709T143706,1.21E+01,1.20E+00,8,1,12.79,13.34,23,1,23,12   5   6,98,2.00E+01
4,interference,interference,4,11,1,20130709T143706,1.40E+01,1.20E+00,9,1,2.48,3.1,34,1,34,10  10  14,98,9.69E+00
4,interference,interference,4,12,1,20130709T143706,1.58E+01,1.20E+00,10,1,20.45,21.31,29,1,29,4   9  16,100,2.80E+01
4,interference,interference,4,13,1,20130709T143706,1.78E+01,1.20E+00,11,1,22.44,23.29,37,1,37,1  17  19,97,3.01E+01
4,interference,interference,4,14,1,20130709T143706,1.97E+01,1.20E+00,12,1,8.99,9.67,48,1,48,20   9  19,96,1.64E+01
4,interference,interference,4,15,1,20130709T143706,2.17E+01,1.20E+00,13,1,9.82,10.76,44,1,44,1  22  21,97,1.75E+01
4,interference,interference,4,16,1,20130709T143706,2.37E+01,1.20E+00,14,0,10.4,11.17,53,1,51,22  25   4,95,1.81E+01
4,interference,interference,4,17,1,20130709T143706,2.17E+01,1.20E+00,13,1,13.29,14.14,40,1,40,21  18   1,95,2.10E+01
4,interference,interference,4,18,1,20130709T143706,2.37E+01,1.20E+00,14,1,20.08,21,46,1,46,24  18   4,94,2.79E+01
4,interference,interference,4,19,1,20130709T143706,2.58E+01,1.20E+00,15,1,24.11,24.88,47,1,47,8  25  14,102,3.16E+01
4,interference,interference,4,20,1,20130709T143706,2.79E+01,1.20E+00,16,0,20.35,21.19,52,1,49,5  27  17,96,2.81E+01
4,interference,interference,4,21,1,20130709T143706,2.58E+01,1.20E+00,15,1,4.16,5.2,71,1,71,25  21  25,93,1.22E+01
4,interference,interference,4,22,1,20130709T143706,2.79E+01,1.20E+00,16,0,24.17,25.07,81,1,71,28  15  28,101,3.19E+01
4,interference,interference,4,23,1,20130709T143706,2.58E+01,1.20E+00,15,1,21.78,22.48,49,1,49,10  12  27,96,2.91E+01
4,interference,interference,4,24,1,20130709T143706,2.79E+01,1.20E+00,16,0,30,30.15,66,1,52,24   1  27,97,3.69E+01
4,interference,interference,4,25,1,20130709T143706,2.58E+01,1.20E+00,15,1,20.22,21.3,49,1,49,25  15   9,101,2.83E+01
4,interference,interference,4,26,1,20130709T143706,2.79E+01,1.20E+00,16,1,19.08,19.8,64,1,64,21  15  28,98,2.68E+01
5,interference,interference,2,1,1,20130711T132701,3,1.20E+00,1,1,3.57,4.28,7,1,7,2  4  1,93,6.82E+00
5,interference,interference,2,2,1,20130711T132701,3,1.20E+00,1,1,2.14,2.93,9,1,9,3  3  3,100,5.37E+00
5,interference,interference,2,3,1,20130711T132701,3,1.20E+00,1,1,2.3,3.1,5,1,5,2  1  2,98,5.18E+00
5,interference,interference,2,4,1,20130711T132701,2.30E+00,1.20E+00,2,1,4.08,4.71,6,1,6,1  2  3,97,6.93E+00
5,interference,interference,2,5,1,20130711T132701,3.74E+00,1.20E+00,3,1,2.4,2.95,8,1,8,3  3  2,97,5.23E+00
5,interference,interference,2,6,1,20130711T132701,5.28E+00,1.20E+00,4,1,5.35,6.2,12,1,12,6  2  4,96,8.63E+00
5,interference,interference,2,7,1,20130711T132701,6.90E+00,1.20E+00,5,1,3.05,3.9,14,1,14,1  5  8,98,6.28E+00
5,interference,interference,2,8,1,20130711T132701,8.59E+00,1.20E+00,6,1,3.59,4.43,20,1,20,4  8  8,100,6.78E+00
5,interference,interference,2,9,1,20130711T132701,1.03E+01,1.20E+00,7,1,7.25,8.16,21,1,21,9  8  4,99,1.06E+01
5,interference,interference,2,10,1,20130711T132701,1.21E+01,1.20E+00,8,1,8.31,9.28,18,1,18,12   5   1,101,1.17E+01
5,interference,interference,2,11,1,20130711T132701,1.40E+01,1.20E+00,9,1,7.78,8.49,26,1,26,15   1  10,97,1.10E+01
5,interference,interference,2,12,1,20130711T132701,1.58E+01,1.20E+00,10,1,7,7.78,40,1,40,16  17   7,97,1.06E+01
5,interference,interference,2,13,1,20130711T132701,1.78E+01,1.20E+00,11,1,11.26,12.08,38,1,38,14   7  17,98,1.50E+01
5,interference,interference,2,14,1,20130711T132701,1.97E+01,1.20E+00,12,1,3.29,3.99,30,1,30,5  20   5,101,6.61E+00
5,interference,interference,2,15,1,20130711T132701,2.17E+01,1.20E+00,13,0,14.57,15.36,65,1,54,23  15  16,86,1.83E+01
5,interference,interference,2,16,1,20130711T132701,1.97E+01,1.20E+00,12,1,12.24,13.19,45,1,45,19   8  18,98,1.58E+01
5,interference,interference,2,17,1,20130711T132701,2.17E+01,1.20E+00,13,0,6.08,6.78,48,1,46,10  22  14,95,9.48E+00
5,interference,interference,2,18,1,20130711T132701,1.97E+01,1.20E+00,12,1,9.73,10.43,45,1,45,20  12  13,91,1.31E+01
5,interference,interference,2,19,1,20130711T132701,2.17E+01,1.20E+00,13,1,3.25,4.04,43,1,43,23   1  19,95,6.70E+00
5,interference,interference,2,20,1,20130711T132701,2.37E+01,1.20E+00,14,1,2.4,3.54,46,1,46,17  23   6,100,6.37E+00
5,interference,interference,2,21,1,20130711T132701,2.58E+01,1.20E+00,15,1,4.25,4.93,66,1,66,23  17  26,102,7.91E+00
5,interference,interference,2,22,1,20130711T132701,2.79E+01,1.20E+00,16,1,8.26,9.28,53,1,53,29   4  20,92,1.19E+01
5,interference,interference,2,23,1,20130711T132701,3.00E+01,1.20E+00,17,1,6.12,7.11,78,1,78,24  24  30,75,9.86E+00
5,interference,interference,2,24,1,20130711T132701,3.21E+01,1.20E+00,18,1,11.94,12.94,71,1,71,33  30   8,93,1.55E+01
5,interference,interference,2,25,1,20130711T132701,3.42E+01,1.20E+00,19,1,7.71,8.63,80,1,80,33  31  16,98,1.14E+01
5,interference,interference,2,26,1,20130711T132701,3.64E+01,1.20E+00,20,1,12.24,13.04,76,1,76,37  32   7,101,1.59E+01
5,interference,interference,2,27,1,20130711T132701,3.86E+01,1.20E+00,21,1,17.22,17.96,65,1,65,38  26   1,70,2.07E+01
5,interference,interference,2,28,1,20130711T132701,4.08E+01,1.20E+00,22,0,15.59,16.39,73,1,78,15  42  21,101,1.93E+01
5,interference,interference,2,29,1,20130711T132701,3.86E+01,1.20E+00,21,0,25.31,26.2,91,1,86,39  19  28,86,2.90E+01
5,interference,interference,2,30,1,20130711T132701,3.64E+01,1.20E+00,20,1,3.34,4.08,66,1,66,3  37  26,99,6.98E+00
5,interference,interference,2,31,1,20130711T132701,3.86E+01,1.20E+00,21,1,13.74,14.66,83,1,83,38  10  35,99,1.73E+01
5,interference,interference,2,32,1,20130711T132701,4.08E+01,1.20E+00,22,1,7.43,8,71,1,71,18  13  40,97,1.06E+01
5,interference,interference,2,33,1,20130711T132701,4.31E+01,1.20E+00,23,0,14.58,15.35,69,1,78,13  43  22,96,1.82E+01
5,interference,interference,2,34,1,20130711T132701,4.08E+01,1.20E+00,22,1,19.65,20.55,98,1,98,42  27  29,98,2.33E+01
5,interference,interference,2,35,1,20130711T132701,4.31E+01,1.20E+00,23,0,17.63,18.87,111,1,87,43  36   8,100,2.16E+01
5,interference,interference,2,36,1,20130711T132701,4.08E+01,1.20E+00,22,1,13.2,14.03,94,1,94,24  30  40,87,1.66E+01
5,interference,interference,2,37,1,20130711T132701,4.31E+01,1.20E+00,23,1,10.21,11.21,79,1,79,35  43   1,99,1.39E+01
5,interference,interference,2,38,1,20130711T132701,4.53E+01,1.20E+00,24,0,30,30.07,-1,1,120,36  38  46,96,3.32E+01
6,interference,interference,1,1,1,20130718T144349,3,1.20E+00,1,1,4.78,5.36,9,1,9,2  3  4,98,7.78E+00
6,interference,interference,1,2,1,20130718T144349,3,1.20E+00,1,1,2.01,2.43,8,1,8,3  2  3,98,4.75E+00
6,interference,interference,1,3,1,20130718T144349,3,1.20E+00,1,1,1.83,2.22,4,1,4,1  1  2,100,4.49E+00
6,interference,interference,1,4,1,20130718T144349,2.30E+00,1.20E+00,2,1,2.48,2.82,5,1,5,2  2  1,92,4.92E+00
6,interference,interference,1,5,1,20130718T144349,3.74E+00,1.20E+00,3,1,3.14,3.45,8,1,8,2  1  5,93,5.85E+00
6,interference,interference,1,6,1,20130718T144349,5.28E+00,1.20E+00,4,1,4.03,4.33,8,1,8,4  2  2,95,6.56E+00
6,interference,interference,1,7,1,20130718T144349,6.90E+00,1.20E+00,5,1,3.99,4.54,17,1,17,6  5  6,100,7.13E+00
6,interference,interference,1,8,1,20130718T144349,8.59E+00,1.20E+00,6,1,4.5,5.65,17,1,17,8  4  5,101,8.16E+00
6,interference,interference,1,9,1,20130718T144349,1.03E+01,1.20E+00,7,1,1.78,2.81,15,1,15,9  1  5,99,5.29E+00
6,interference,interference,1,10,1,20130718T144349,1.21E+01,1.20E+00,8,0,6.45,6.98,22,1,21,12   8   1,87,9.28E+00
6,interference,interference,1,11,1,20130718T144349,1.03E+01,1.20E+00,7,1,7.26,8.01,22,1,22,9  5  8,89,1.05E+01
6,interference,interference,1,12,1,20130718T144349,1.21E+01,1.20E+00,8,1,4.03,4.72,18,1,18,5   1  12,98,7.19E+00
6,interference,interference,1,13,1,20130718T144349,1.40E+01,1.20E+00,9,1,8.74,9.38,31,1,31,11  13   7,98,1.20E+01
6,interference,interference,1,14,1,20130718T144349,1.58E+01,1.20E+00,10,0,14.18,14.74,31,1,33,15  17   1,94,1.75E+01
6,interference,interference,1,15,1,20130718T144349,1.40E+01,1.20E+00,9,1,4.32,5.03,34,1,34,6  14  14,100,7.88E+00
6,interference,interference,1,16,1,20130718T144349,1.58E+01,1.20E+00,10,1,10.93,11.76,27,1,27,11  15   1,101,1.43E+01
6,interference,interference,1,17,1,20130718T144349,1.78E+01,1.20E+00,11,1,3.05,3.75,27,1,27,9   1  17,100,6.43E+00
6,interference,interference,1,18,1,20130718T144349,1.97E+01,1.20E+00,12,1,2.55,3.2,40,1,40,11   9  20,93,5.78E+00
6,interference,interference,1,19,1,20130718T144349,2.17E+01,1.20E+00,13,1,4.97,5.59,27,1,27,1   5  21,96,8.21E+00
6,interference,interference,1,20,1,20130718T144349,2.37E+01,1.20E+00,14,0,19.37,19.86,43,1,53,24  12  17,79,2.26E+01
6,interference,interference,1,21,1,20130718T144349,2.17E+01,1.20E+00,13,0,13.97,14.47,34,1,51,10  23  18,93,1.71E+01
6,interference,interference,1,22,1,20130718T144349,1.97E+01,1.20E+00,12,0,14.18,14.86,33,1,35,13  19   3,100,1.75E+01
6,interference,interference,1,23,1,20130718T144349,1.78E+01,1.20E+00,11,0,19.23,20.02,35,1,41,17  18   6,99,2.28E+01
6,interference,interference,1,24,1,20130718T144349,1.58E+01,1.20E+00,10,1,4.03,4.81,27,1,27,10   2  15,97,7.25E+00
6,interference,interference,1,25,1,20130718T144349,1.78E+01,1.20E+00,11,1,16.36,17.18,37,1,37,14  19   4,101,2.00E+01
6,interference,interference,1,26,1,20130718T144349,1.97E+01,1.20E+00,12,0,13.55,14.2,53,1,52,20  17  15,88,1.70E+01
6,interference,interference,1,27,1,20130718T144349,1.78E+01,1.20E+00,11,0,11.02,11.66,38,1,43,8  17  18,100,1.44E+01
6,interference,interference,1,28,1,20130718T144349,1.58E+01,1.20E+00,10,1,8.6,9.17,31,1,31,4  10  17,98,1.19E+01
6,interference,interference,1,29,1,20130718T144349,1.78E+01,1.20E+00,11,1,28.09,28.82,27,1,27,3  19   5,96,3.14E+01
6,interference,interference,1,30,1,20130718T144349,1.97E+01,1.20E+00,12,0,9.34,9.98,33,1,35,19   8   8,99,1.24E+01
6,interference,interference,1,31,1,20130718T144349,1.78E+01,1.20E+00,11,1,6.04,6.84,37,1,37,11  17   9,99,9.54E+00
6,interference,interference,1,32,1,20130718T144349,1.97E+01,1.20E+00,12,1,10.4,10.92,42,1,42,19  11  12,99,1.35E+01
6,interference,interference,1,33,1,20130718T144349,2.17E+01,1.20E+00,13,1,5.12,5.75,47,1,47,20   5  22,96,8.43E+00
6,interference,interference,1,34,1,20130718T144349,2.37E+01,1.20E+00,14,0,12.62,13.37,44,1,53,21  24   8,81,1.60E+01
6,interference,interference,1,35,1,20130718T144349,2.17E+01,1.20E+00,13,0,10.6,11.53,45,1,43,21  13   9,98,1.43E+01
6,interference,interference,1,36,1,20130718T144349,1.97E+01,1.20E+00,12,1,3.64,4.22,29,1,29,8  19   2,98,6.57E+00
6,interference,interference,1,37,1,20130718T144349,2.17E+01,1.20E+00,13,1,5.94,6.44,53,1,53,10  20  23,100,9.09E+00
6,interference,interference,1,38,1,20130718T144349,2.37E+01,1.20E+00,14,0,25.86,26.42,51,1,49,1  25  23,96,2.91E+01
6,interference,interference,1,39,1,20130718T144349,2.17E+01,1.20E+00,13,1,7.85,8.51,34,1,34,1  11  22,93,1.11E+01
6,interference,interference,1,40,1,20130718T144349,2.37E+01,1.20E+00,14,1,25.63,26.98,43,1,43,1  17  25,100,2.97E+01
7,interference,interference,4,1,1,20130724T114749,3,1.20E+00,1,0,9.96,11.18,9,1,8,3  2  3,94,1.35E+01
7,interference,interference,4,2,1,20130724T114749,3,1.20E+00,1,1,6.27,6.69,8,1,8,1  3  4,95,9.15E+00
7,interference,interference,4,3,1,20130724T114749,3,1.20E+00,1,0,7.73,8.95,10,1,9,3  4  2,89,1.13E+01
7,interference,interference,4,4,1,20130724T114749,3,1.20E+00,1,1,3.25,3.76,7,1,7,3  3  1,68,6.11E+00
7,interference,interference,4,5,1,20130724T114749,2.30E+00,1.20E+00,2,1,3.94,4.49,4,1,4,1  1  2,98,6.66E+00
7,interference,interference,4,6,1,20130724T114749,3.74E+00,1.20E+00,3,0,4.72,7.41,15,1,13,4  4  5,71,1.01E+01
7,interference,interference,4,7,1,20130724T114749,2.30E+00,1.20E+00,2,1,3.87,4.29,4,1,4,1  2  1,97,6.54E+00
7,interference,interference,4,8,1,20130724T114749,3.74E+00,1.20E+00,3,1,5.13,5.52,7,1,7,2  3  2,101,7.66E+00
7,interference,interference,4,9,1,20130724T114749,5.28E+00,1.20E+00,4,1,5.54,6.08,11,1,11,1  6  4,81,8.56E+00
7,interference,interference,4,10,1,20130724T114749,6.90E+00,1.20E+00,5,1,3.99,4.81,11,1,11,2  8  1,99,6.98E+00
7,interference,interference,4,11,1,20130724T114749,8.59E+00,1.20E+00,6,0,7.77,8.14,23,1,18,2  7  9,69,1.05E+01
7,interference,interference,4,12,1,20130724T114749,6.90E+00,1.20E+00,5,0,7.47,8.16,17,1,14,6  4  4,89,1.08E+01
7,interference,interference,4,13,1,20130724T114749,5.28E+00,1.20E+00,4,1,1.63,2.08,12,1,12,5  1  6,88,4.56E+00
7,interference,interference,4,14,1,20130724T114749,6.90E+00,1.20E+00,5,0,3.38,3.84,16,1,18,7  3  8,85,6.28E+00
7,interference,interference,4,15,1,20130724T114749,5.28E+00,1.20E+00,4,1,4.82,5.32,10,1,10,4  4  2,97,7.76E+00
7,interference,interference,4,16,1,20130724T114749,6.90E+00,1.20E+00,5,1,5.92,6.39,13,1,13,2  6  5,96,8.79E+00
7,interference,interference,4,17,1,20130724T114749,8.59E+00,1.20E+00,6,0,25.66,26.29,21,1,22,7  9  6,94,2.89E+01
7,interference,interference,4,18,1,20130724T114749,6.90E+00,1.20E+00,5,1,3.45,4.06,15,1,15,4  8  3,94,6.50E+00
7,interference,interference,4,19,1,20130724T114749,8.59E+00,1.20E+00,6,1,3.68,4.3,20,1,20,3  10   7,94,6.76E+00
7,interference,interference,4,20,1,20130724T114749,1.03E+01,1.20E+00,7,1,2.87,3.58,19,1,19,11   5   3,81,6.13E+00
7,interference,interference,4,21,1,20130724T114749,1.21E+01,1.20E+00,8,1,8.46,9.31,31,1,31,9  10  12,98,1.17E+01
7,interference,interference,4,22,1,20130724T114749,1.40E+01,1.20E+00,9,1,8.33,9.12,27,1,27,15   8   4,92,1.17E+01
7,interference,interference,4,23,1,20130724T114749,1.58E+01,1.20E+00,10,1,11.67,12.38,27,1,27,9   1  17,89,1.50E+01
7,interference,interference,4,24,1,20130724T114749,1.78E+01,1.20E+00,11,0,10.54,11.29,28,1,38,14  18   6,74,1.41E+01
7,interference,interference,4,25,1,20130724T114749,1.58E+01,1.20E+00,10,0,14.2,14.73,32,1,31,5  17   9,97,1.75E+01
7,interference,interference,4,26,1,20130724T114749,1.40E+01,1.20E+00,9,1,5.76,6.43,27,1,27,10   2  15,100,8.86E+00
7,interference,interference,4,27,1,20130724T114749,1.58E+01,1.20E+00,10,1,12.72,13.43,27,1,27,1  11  15,99,1.60E+01
7,interference,interference,4,28,1,20130724T114749,1.78E+01,1.20E+00,11,0,14.93,15.5,31,1,30,4  19   7,92,1.82E+01
7,interference,interference,4,29,1,20130724T114749,1.58E+01,1.20E+00,10,0,18.22,18.77,36,1,34,15   2  17,96,2.14E+01
7,interference,interference,4,30,1,20130724T114749,1.40E+01,1.20E+00,9,0,7.97,8.63,21,1,31,14  13   4,87,1.14E+01
7,interference,interference,4,31,1,20130724T114749,1.21E+01,1.20E+00,8,1,6.32,7,17,1,17,11   4   2,85,9.40E+00
7,interference,interference,4,32,1,20130724T114749,1.40E+01,1.20E+00,9,1,5.37,5.84,21,1,21,14   2   5,97,8.39E+00
7,interference,interference,4,33,1,20130724T114749,1.58E+01,1.20E+00,10,1,10.51,11.01,24,1,24,2  15   7,92,1.35E+01
7,interference,interference,4,34,1,20130724T114749,1.78E+01,1.20E+00,11,1,19.43,20.03,47,1,47,18  13  16,94,2.28E+01
7,interference,interference,4,35,1,20130724T114749,1.97E+01,1.20E+00,12,1,28.75,29.14,32,1,32,19   6   7,78,3.18E+01
7,interference,interference,4,36,1,20130724T114749,2.17E+01,1.20E+00,13,1,16.41,16.97,57,1,57,18  18  21,97,1.98E+01
7,interference,interference,4,37,1,20130724T114749,2.37E+01,1.20E+00,14,1,12.7,13.23,55,1,55,25   8  22,99,1.58E+01
7,interference,interference,4,38,1,20130724T114749,2.58E+01,1.20E+00,15,0,22.61,23.58,47,1,48,2  27  19,101,2.62E+01
7,interference,interference,4,39,1,20130724T114749,2.37E+01,1.20E+00,14,0,30,30.09,-1,1,63,15  25  23,97,3.30E+01
8,interference,interference,3,1,1,20130724T164440,3,1.20E+00,1,1,3.82,4.71,9,1,9,3  3  3,102,7.15E+00
8,interference,interference,3,2,1,20130724T164440,3,1.20E+00,1,1,1.95,2.58,4,1,4,1  1  2,95,4.75E+00
8,interference,interference,3,3,1,20130724T164440,3,1.20E+00,1,1,6.44,6.96,7,1,7,2  3  2,97,9.10E+00
8,interference,interference,3,4,1,20130724T164440,2.30E+00,1.20E+00,2,1,4.96,5.31,4,1,4,1  1  2,98,7.48E+00
8,interference,interference,3,5,1,20130724T164440,3.74E+00,1.20E+00,3,1,4.4,4.92,10,1,10,3  5  2,97,7.26E+00
8,interference,interference,3,6,1,20130724T164440,5.28E+00,1.20E+00,4,1,2.92,3.76,12,1,12,6  2  4,99,6.17E+00
8,interference,interference,3,7,1,20130724T164440,6.90E+00,1.20E+00,5,1,3.16,3.68,16,1,16,7  7  2,101,6.11E+00
8,interference,interference,3,8,1,20130724T164440,8.59E+00,1.20E+00,6,1,7.7,8.31,16,1,16,3   3  10,96,1.07E+01
8,interference,interference,3,9,1,20130724T164440,1.03E+01,1.20E+00,7,1,10.42,11.22,18,1,18,6  3  9,97,1.37E+01
8,interference,interference,3,10,1,20130724T164440,1.21E+01,1.20E+00,8,1,9.68,10.33,17,1,17,2   3  12,99,1.26E+01
8,interference,interference,3,11,1,20130724T164440,1.40E+01,1.20E+00,9,1,14.84,15.42,34,1,34,15  13   6,93,1.82E+01
8,interference,interference,3,12,1,20130724T164440,1.58E+01,1.20E+00,10,0,9.98,10.66,35,1,41,11  17  13,90,1.34E+01
8,interference,interference,3,13,1,20130724T164440,1.40E+01,1.20E+00,9,1,5.64,6.23,26,1,26,7  14   5,96,8.98E+00
8,interference,interference,3,14,1,20130724T164440,1.58E+01,1.20E+00,10,1,15.67,16.31,34,1,34,10   9  15,93,1.89E+01
8,interference,interference,3,15,1,20130724T164440,1.78E+01,1.20E+00,11,0,16.69,17.31,40,1,44,16   9  19,99,2.00E+01
8,interference,interference,3,16,1,20130724T164440,1.58E+01,1.20E+00,10,1,4.29,5.03,28,1,28,1  17  10,97,7.58E+00
8,interference,interference,3,17,1,20130724T164440,1.78E+01,1.20E+00,11,1,11.35,11.87,38,1,38,17  17   4,98,1.48E+01
8,interference,interference,3,18,1,20130724T164440,1.97E+01,1.20E+00,12,1,10.04,10.86,37,1,37,2  16  19,100,1.34E+01
8,interference,interference,3,19,1,20130724T164440,2.17E+01,1.20E+00,13,1,4.54,5.14,29,1,29,2   6  21,102,7.66E+00
8,interference,interference,3,20,1,20130724T164440,2.37E+01,1.20E+00,14,0,10.09,10.59,50,1,64,24  17  23,101,1.35E+01
8,interference,interference,3,21,1,20130724T164440,2.17E+01,1.20E+00,13,1,10.34,10.78,43,1,43,7  13  23,94,1.35E+01
8,interference,interference,3,22,1,20130724T164440,2.37E+01,1.20E+00,14,1,12.87,13.33,45,1,45,24  14   7,101,1.61E+01
8,interference,interference,3,23,1,20130724T164440,2.58E+01,1.20E+00,15,0,-1,-1,-1,1,69,27  16  26,4,3.31E+01
8,interference,interference,3,24,1,20130724T164440,2.37E+01,1.20E+00,14,1,16.45,17.02,65,1,65,21  24  20,96,1.98E+01
8,interference,interference,3,25,1,20130724T164440,2.58E+01,1.20E+00,15,1,16.12,16.64,67,1,67,27  18  22,94,1.95E+01
8,interference,interference,3,26,1,20130724T164440,2.79E+01,1.20E+00,16,1,5.43,6.13,49,1,49,11   9  29,99,8.69E+00
8,interference,interference,3,27,1,20130724T164440,3.00E+01,1.20E+00,17,1,19.71,22,49,1,49,5  30  14,95,2.47E+01
8,interference,interference,3,28,1,20130724T164440,3.21E+01,1.20E+00,18,1,19.29,19.73,44,1,44,33   2   9,97,2.22E+01
8,interference,interference,3,29,1,20130724T164440,3.42E+01,1.20E+00,19,1,8.78,9.2,60,1,60,3  22  35,97,1.19E+01
